#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
LINC00265--TRAF3	1	LINC00265	14644	chr7:39781351:+	TRAF3	30033	chr14:102830334:+	ONLY_REF_SPLICE	m64139_220127_180020/118751771/ccs	0.226	["INTERCHROMOSOMAL[chr7--chr14]"]	0.226	1.0	True
LINC00426--AGGF1	1	LINC00426	1319	chr13:30376827:-	AGGF1	29729	chr5:77048936:+	ONLY_REF_SPLICE	m64139_220127_180020/99549493/ccs	0.226	["INTERCHROMOSOMAL[chr13--chr5]"]	0.226	1.0	True
LINC00869--MARCHF6	1	LINC00869	3574	chr1:149636716:+	MARCHF6	33959	chr5:10390332:+	ONLY_REF_SPLICE	m64139_220127_180020/119472899/ccs	0.226	[]	0.226	1.0	True
LINC01515--TMCC3	1	LINC01515	9357	chr10:65615761:+	TMCC3	55809	chr12:94582538:-	ONLY_REF_SPLICE	m64139_220127_180020/56558273/ccs	0.226	["INTERCHROMOSOMAL[chr10--chr12]"]	0.226	1.0	True
LINC01934--ITGA4	1	LINC01934	21075	chr2:181262977:+	ITGA4	50004	chr2:181474960:+	ONLY_REF_SPLICE	m64139_220127_180020/27854651/ccs	0.226	["CCLE_StarF2019"]	0.226	1.0	True
LINC02090--BPTF	1	LINC02090	1722	chr17:16989050:+	BPTF	7627	chr17:67853940:+	ONLY_REF_SPLICE	m64139_220127_180020/130613920/ccs	0.226	[]	0.226	1.0	True
LINC02100--BASP1	1	LINC02100	1176	chr5:18745998:-	BASP1	10482	chr5:17275208:+	ONLY_REF_SPLICE	m64139_220127_180020/13108103/ccs	0.226	[]	0.226	1.0	True
LINC02245--AAK1	1	LINC02245	12762	chr2:64932345:-	AAK1	23472	chr2:69556978:-	ONLY_REF_SPLICE	m64139_220127_180020/154731855/ccs	0.226	[]	0.226	1.0	True
LINC02245--ZHX1	1	LINC02245	12762	chr2:64932345:-	ZHX1	22858	chr8:123267386:-	ONLY_REF_SPLICE	m64139_220127_180020/23397191/ccs	0.226	[]	0.226	1.0	True
LINC03021--VRK1	1	LINC03021	16128	chr8:2674730:-	VRK1	41710	chr14:96833467:+	ONLY_REF_SPLICE	m64139_220127_180020/104072708/ccs	0.226	[]	0.226	1.0	True
LINC03034--JCHAIN	1	LINC03034	3812	chr15:31223250:-	JCHAIN	11476	chr4:70666514:-	ONLY_REF_SPLICE	m64139_220127_180020/177407157/ccs	0.226	[]	0.226	1.0	True
KRI1--MRPL52	1	KRI1	6582	chr19:10559359:-	MRPL52	18641	chr14:22834172:+	ONLY_REF_SPLICE	m64139_220127_180020/90508009/ccs	0.226	["INTERCHROMOSOMAL[chr19--chr14]"]	0.226	1.0	True
KRAS--ETNK1	1	KRAS	2804	chr12:25245274:-	ETNK1	32399	chr12:22659014:+	ONLY_REF_SPLICE	m64139_220127_180020/131860120/ccs	0.226	["ChimerSeq","INTRACHROMOSOMAL[chr12:2.51Mb]"]	0.226	1.0	True
KPNA1--ITSN2	1	KPNA1	12938	chr3:122449574:-	ITSN2	63119	chr2:24221066:-	ONLY_REF_SPLICE	m64139_220127_180020/175376601/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr2]"]	0.226	1.0	True
KDM4B--DAZAP1	1	KDM4B	2201	chr19:5016339:+	DAZAP1	44972	chr19:1417500:+	ONLY_REF_SPLICE	m64139_220127_180020/169151101/ccs	0.226	["INTRACHROMOSOMAL[chr19:3.53Mb]"]	0.226	1.0	True
ITGB3BP--ABR	1	ITGB3BP	1197	chr1:63593525:-	ABR	34682	chr17:1125367:-	ONLY_REF_SPLICE	m64139_220127_180020/80216545/ccs	0.226	["INTERCHROMOSOMAL[chr1--chr17]"]	0.226	1.0	True
IVNS1ABP--DST	1	IVNS1ABP	4058	chr1:185309003:-	DST	47183	chr6:56632040:-	ONLY_REF_SPLICE	m64139_220127_180020/96862471/ccs	0.226	["INTERCHROMOSOMAL[chr1--chr6]"]	0.226	1.0	True
IVNS1ABP--RABGAP1L	1	IVNS1ABP	1321	chr1:185316953:-	RABGAP1L	18101	chr1:174219125:+	ONLY_REF_SPLICE	m64139_220127_180020/76482821/ccs	0.226	["INTRACHROMOSOMAL[chr1:10.30Mb]"]	0.226	1.0	True
JAK1--BTK	1	JAK1	27413	chr1:64860105:-	BTK	66073	chrX:101354694:-	ONLY_REF_SPLICE	m64139_220127_180020/173935397/ccs	0.226	["INTERCHROMOSOMAL[chr1--chrX]"]	0.226	1.0	True
KANSL1--GNB1	1	KANSL1	10065	chr17:46170855:-	GNB1	57753	chr1:1839238:-	ONLY_REF_SPLICE	m64139_220127_180020/55509334/ccs	0.226	["INTERCHROMOSOMAL[chr17--chr1]"]	0.226	1.0	True
KAT6B--ADK	1	KAT6B	6324	chr10:74843478:+	ADK	59844	chr10:74394141:+	ONLY_REF_SPLICE	m64139_220127_180020/60361228/ccs	0.226	["YOSHIHARA_TCGA","DEEPEST2019","TumorFusionsNAR2018","ChimerSeq","TCGA_StarF2019","INTRACHROMOSOMAL[chr10:0.12Mb]"]	0.226	1.0	True
KATNBL1--NDE1	1	KATNBL1	15231	chr15:34145398:-	NDE1	32882	chr16:15691144:+	ONLY_REF_SPLICE	m64139_220127_180020/40569461/ccs	0.226	["INTERCHROMOSOMAL[chr15--chr16]"]	0.226	1.0	True
KATNBL1--OGA	1	KATNBL1	13429	chr15:34147200:-	OGA	25236	chr10:101810314:-	ONLY_REF_SPLICE	m64139_220127_180020/26872560/ccs	0.226	[]	0.226	1.0	True
KCTD20--PHF3	1	KCTD20	1345	chr6:36443111:+	PHF3	24307	chr6:63680000:+	ONLY_REF_SPLICE	m64139_220127_180020/2753051/ccs	0.226	["INTRACHROMOSOMAL[chr6:27.14Mb]"]	0.226	1.0	True
KCTD5--JPT2	1	KCTD5	1278	chr16:2682800:+	JPT2	18039	chr16:1685439:+	ONLY_REF_SPLICE	m64139_220127_180020/155650060/ccs	0.226	[]	0.226	1.0	True
KDELR2--PNRC1	1	KDELR2	3523	chr7:6474184:-	PNRC1	16916	chr6:89083753:+	ONLY_REF_SPLICE	m64139_220127_180020/153749762/ccs	0.226	["INTERCHROMOSOMAL[chr7--chr6]"]	0.226	1.0	True
KDM4A--CCDC30	1	KDM4A	5480	chr1:43660412:+	CCDC30	80054	chr1:42653376:+	ONLY_REF_SPLICE	m64139_220127_180020/119211631/ccs	0.226	["DEEPEST2019","INTRACHROMOSOMAL[chr1:1.00Mb]"]	0.226	1.0	True
KDM4C--ENSG00000225889	1	KDM4C	29660	chr9:7049200:+	ENSG00000225889	65719	chr2:64250889:+	ONLY_REF_SPLICE	m64139_220127_180020/23266505/ccs	0.226	[]	0.226	1.0	True
KNTC1--AMY2B	1	KNTC1	36690	chr12:122591453:+	AMY2B	66862	chr1:103565435:+	ONLY_REF_SPLICE	m64139_220127_180020/109906103/ccs	0.226	["INTERCHROMOSOMAL[chr12--chr1]"]	0.226	1.0	True
KDM6B--SQSTM1	1	KDM6B	2255	chr17:7840024:+	SQSTM1	27615	chr5:179822958:+	ONLY_REF_SPLICE	m64139_220127_180020/27985864/ccs	0.226	["INTERCHROMOSOMAL[chr17--chr5]"]	0.226	1.0	True
KHDC4--EZH2	1	KHDC4	12848	chr1:155915873:-	EZH2	40554	chr7:148809390:-	ONLY_REF_SPLICE	m64139_220127_180020/33949003/ccs	0.226	[]	0.226	1.0	True
KIAA0319L--LYPLAL1-DT	1	KIAA0319L	4118	chr1:35554350:-	LYPLAL1-DT	54585	chr1:219086660:-	ONLY_REF_SPLICE	m64139_220127_180020/7144828/ccs	0.226	[]	0.226	1.0	True
KIAA0586--SLC25A40	1	KIAA0586	27030	chr14:58474797:+	SLC25A40	69519	chr7:87841714:-	ONLY_REF_SPLICE	m64139_220127_180020/54200539/ccs	0.226	["INTERCHROMOSOMAL[chr14--chr7]"]	0.226	1.0	True
KIAA1586--ZNF786	1	KIAA1586	1245	chr6:57046776:+	ZNF786	10661	chr7:149080717:-	ONLY_REF_SPLICE	m64139_220127_180020/168757771/ccs	0.226	["INTERCHROMOSOMAL[chr6--chr7]"]	0.226	1.0	True
KIF14--WHAMMP1	1	KIF14	6959	chr1:200608830:-	WHAMMP1	38545	chr15:32533368:-	ONLY_REF_SPLICE	m64139_220127_180020/76940883/ccs	0.226	[]	0.226	1.0	True
KIF3A--AIMP1	1	KIF3A	16090	chr5:132699171:-	AIMP1	31454	chr4:106324985:+	ONLY_REF_SPLICE	m64139_220127_180020/143985330/ccs	0.226	["INTERCHROMOSOMAL[chr5--chr4]"]	0.226	1.0	True
KIF3A--APC	1	KIF3A	16090	chr5:132699171:-	APC	27087	chr5:112754873:+	ONLY_REF_SPLICE	m64139_220127_180020/88409659/ccs	0.226	["INTRACHROMOSOMAL[chr5:19.85Mb]"]	0.226	1.0	True
KLF12--MYCBP2	1	KLF12	5370	chr13:73845827:-	MYCBP2	24211	chr13:77296674:-	ONLY_REF_SPLICE	m64139_220127_180020/79562215/ccs	0.226	["INTRACHROMOSOMAL[chr13:2.91Mb]"]	0.226	1.0	True
KLHDC4--BANP	1	KLHDC4	16224	chr16:87726765:-	BANP	42912	chr16:87975048:+	ONLY_REF_SPLICE	m64139_220127_180020/36242066/ccs	0.226	["INTRACHROMOSOMAL[chr16:0.18Mb]"]	0.226	1.0	True
KLHL3--TXNDC16	1	KLHL3	17279	chr5:137658131:-	TXNDC16	53220	chr14:52440724:-	ONLY_REF_SPLICE	m64139_220127_180020/86902338/ccs	0.226	["INTERCHROMOSOMAL[chr5--chr14]"]	0.226	1.0	True
KLHL8--MINDY3	1	KLHL8	3030	chr4:87220418:-	MINDY3	31723	chr10:15796172:-	ONLY_REF_SPLICE	m64139_220127_180020/4261136/ccs	0.226	[]	0.226	1.0	True
LMBRD1--MED13L	1	LMBRD1	34395	chr6:69676450:-	MED13L	43721	chr12:116237705:-	ONLY_REF_SPLICE	m64139_220127_180020/74253405/ccs	0.226	["INTERCHROMOSOMAL[chr6--chr12]"]	0.226	1.0	True
LPCAT3--RIMKLB	1	LPCAT3	1204	chr12:7018274:-	RIMKLB	20208	chr12:8749862:+	ONLY_REF_SPLICE	m64139_220127_180020/54986195/ccs	0.226	["INTRACHROMOSOMAL[chr12:1.66Mb]"]	0.226	1.0	True
ENSG00000268119--SRSF10	1	ENSG00000268119	2293	chr19:21456461:-	SRSF10	15635	chr1:23978273:-	ONLY_REF_SPLICE	m64139_220127_180020/101647137/ccs	0.226	[]	0.226	1.0	True
LRCH1--DIAPH3	1	LRCH1	20685	chr13:46728984:+	DIAPH3	54172	chr13:59879468:-	ONLY_REF_SPLICE	m64139_220127_180020/48889977/ccs	0.226	["INTRACHROMOSOMAL[chr13:12.91Mb]"]	0.226	1.0	True
MED20--GGA1	1	MED20	3472	chr6:41916785:-	GGA1	19334	chr22:37618448:+	ONLY_REF_SPLICE	m64139_220127_180020/146606381/ccs	0.226	["INTERCHROMOSOMAL[chr6--chr22]"]	0.226	1.0	True
MED4--SETDB2	1	MED4	8992	chr13:48077153:-	SETDB2	18628	chr13:49460107:+	ONLY_REF_SPLICE	m64139_220127_180020/167316015/ccs	0.226	["INTRACHROMOSOMAL[chr13:1.35Mb]"]	0.226	1.0	True
MEF2A--LRRC28	1	MEF2A	8024	chr15:99645764:+	LRRC28	47738	chr15:99386030:+	ONLY_REF_SPLICE	m64139_220127_180020/30474859/ccs	0.226	["DEEPEST2019","TumorFusionsNAR2018","INTRACHROMOSOMAL[chr15:0.17Mb]"]	0.226	1.0	True
MEF2A--MCTP2	1	MEF2A	12623	chr15:99675458:+	MCTP2	26791	chr15:94278154:+	ONLY_REF_SPLICE	m64139_220127_180020/19006939/ccs	0.226	["INTRACHROMOSOMAL[chr15:5.08Mb]"]	0.226	1.0	True
MEF2A--PPP3CC	1	MEF2A	8024	chr15:99645764:+	PPP3CC	28679	chr8:22498001:+	ONLY_REF_SPLICE	m64139_220127_180020/25493983/ccs	0.226	["INTERCHROMOSOMAL[chr15--chr8]"]	0.226	1.0	True
MEF2A--TBCA	1	MEF2A	6820	chr15:99633173:+	TBCA	28965	chr5:77708347:-	ONLY_REF_SPLICE	m64139_220127_180020/177013637/ccs	0.226	["INTERCHROMOSOMAL[chr15--chr5]"]	0.226	1.0	True
METTL15--ANKDD1B	1	METTL15	27309	chr11:28424364:+	ANKDD1B	34624	chr5:75620315:+	ONLY_REF_SPLICE	m64139_220127_180020/9765284/ccs	0.226	["INTERCHROMOSOMAL[chr11--chr5]"]	0.226	1.0	True
METTL15--CBLB	1	METTL15	15954	chr11:28296931:+	CBLB	61665	chr3:105670352:-	ONLY_REF_SPLICE	m64139_220127_180020/129173642/ccs	0.226	["INTERCHROMOSOMAL[chr11--chr3]"]	0.226	1.0	True
METTL15--GAS2	1	METTL15	3728	chr11:28113604:+	GAS2	37693	chr11:22674850:+	ONLY_REF_SPLICE	m64139_220127_180020/30212104/ccs	0.226	["INTRACHROMOSOMAL[chr11:5.30Mb]"]	0.226	1.0	True
METTL15--PIK3R4	1	METTL15	3728	chr11:28113604:+	PIK3R4	37882	chr3:130730442:-	ONLY_REF_SPLICE	m64139_220127_180020/103614617/ccs	0.226	["INTERCHROMOSOMAL[chr11--chr3]"]	0.226	1.0	True
MGLL--HNRNPU	1	MGLL	7699	chr3:127823084:-	HNRNPU	34651	chr1:244862730:-	ONLY_REF_SPLICE	m64139_220127_180020/33488926/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr1]"]	0.226	1.0	True
MGRN1--MIB1	1	MGRN1	15509	chr16:4673657:+	MIB1	48241	chr18:21838365:+	ONLY_REF_SPLICE	m64139_220127_180020/35979525/ccs	0.226	["INTERCHROMOSOMAL[chr16--chr18]"]	0.226	1.0	True
MICU2--MICAL1	1	MICU2	1243	chr13:21603939:-	MICAL1	22712	chr6:109454239:-	ONLY_REF_SPLICE	m64139_220127_180020/10223900/ccs	0.226	["INTERCHROMOSOMAL[chr13--chr6]"]	0.226	1.0	True
MICU2--PTK2B	1	MICU2	14319	chr13:21496052:-	PTK2B	35088	chr8:27431398:+	ONLY_REF_SPLICE	m64139_220127_180020/147327509/ccs	0.226	["INTERCHROMOSOMAL[chr13--chr8]"]	0.226	1.0	True
MIOS--TAX1BP1	1	MIOS	5010	chr7:7574196:+	TAX1BP1	29453	chr7:27785163:+	ONLY_REF_SPLICE	m64139_220127_180020/138740918/ccs	0.226	["INTRACHROMOSOMAL[chr7:20.13Mb]"]	0.226	1.0	True
MIPEP--CHMP1A	1	MIPEP	2897	chr13:23886333:-	CHMP1A	33640	chr16:89647331:-	ONLY_REF_SPLICE	m64139_220127_180020/64095398/ccs	0.226	["INTERCHROMOSOMAL[chr13--chr16]"]	0.226	1.0	True
MIR34AHG--REV1	1	MIR34AHG	5504	chr1:9182007:-	REV1	16925	chr2:99464985:-	ONLY_REF_SPLICE	m64139_220127_180020/41157376/ccs	0.226	[]	0.226	1.0	True
MKLN1--AKAP9	1	MKLN1	5544	chr7:131327997:+	AKAP9	44378	chr7:91992158:+	ONLY_REF_SPLICE	m64139_220127_180020/150275758/ccs	0.226	["INTRACHROMOSOMAL[chr7:39.00Mb]"]	0.226	1.0	True
MKLN1--PHF11	1	MKLN1	17974	chr7:131445903:+	PHF11	40861	chr13:49506635:+	ONLY_REF_SPLICE	m64139_220127_180020/127469566/ccs	0.226	["INTERCHROMOSOMAL[chr7--chr13]"]	0.226	1.0	True
MKRN2--MX1	1	MKRN2	11009	chr3:12582342:+	MX1	43690	chr21:41452621:+	ONLY_REF_SPLICE	m64139_220127_180020/64487608/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr21]"]	0.226	1.0	True
MLLT3--ZBTB1	1	MLLT3	2846	chr9:20620654:-	ZBTB1	30914	chr14:64521487:+	ONLY_REF_SPLICE	m64139_220127_180020/173934374/ccs	0.226	["INTERCHROMOSOMAL[chr9--chr14]"]	0.226	1.0	True
MRPL45P2--RAB14	1	MRPL45P2	8116	chr17:47456684:-	RAB14	17839	chr9:121193419:-	ONLY_REF_SPLICE	m64139_220127_180020/55902991/ccs	0.226	[]	0.226	1.0	True
MRPS18B--ING5	1	MRPS18B	2601	chr6:30619989:+	ING5	15354	chr2:241704653:+	ONLY_REF_SPLICE	m64139_220127_180020/163119861/ccs	0.226	["INTERCHROMOSOMAL[chr6--chr2]"]	0.226	1.0	True
MRPS18C--HNRNPD	1	MRPS18C	2027	chr4:83456958:+	HNRNPD	17334	chr4:82358820:-	ONLY_REF_SPLICE	m64139_220127_180020/157942999/ccs	0.226	["INTRACHROMOSOMAL[chr4:1.08Mb]"]	0.226	1.0	True
MRPS6--CEP128	1	MRPS6	1522	chr21:34073745:+	CEP128	38519	chr14:80743267:-	ONLY_REF_SPLICE	m64139_220127_180020/123994209/ccs	0.226	["INTERCHROMOSOMAL[chr21--chr14]"]	0.226	1.0	True
MRTFA--SFI1	1	MRTFA	1242	chr22:40636478:-	SFI1	46378	chr22:31583875:+	ONLY_REF_SPLICE	m64139_220127_180020/50397598/ccs	0.226	[]	0.226	1.0	True
MRTFB--ZC3H8	1	MRTFB	4493	chr16:14140760:+	ZC3H8	45811	chr2:112238528:-	ONLY_REF_SPLICE	m64139_220127_180020/85527169/ccs	0.226	[]	0.226	1.0	True
MED16--PPP1R12C	1	MED16	9051	chr19:879937:-	PPP1R12C	30090	chr19:55096335:-	ONLY_REF_SPLICE	m64139_220127_180020/108726823/ccs	0.226	["INTRACHROMOSOMAL[chr19:54.20Mb]"]	0.226	1.0	True
MED15--RBM23	1	MED15	9566	chr22:20551487:+	RBM23	37245	chr14:22906368:-	ONLY_REF_SPLICE	m64139_220127_180020/39059993/ccs	0.226	["INTERCHROMOSOMAL[chr22--chr14]"]	0.226	1.0	True
MEAK7--PLCG2	1	MEAK7	14501	chr16:84482592:-	PLCG2	38158	chr16:81869214:+	ONLY_REF_SPLICE	m64139_220127_180020/19269398/ccs	0.226	[]	0.226	1.0	True
MAN1A2--CSDE1	1	MAN1A2	9903	chr1:117466427:+	CSDE1	37342	chr1:114739890:-	ONLY_REF_SPLICE	m64139_220127_180020/175375534/ccs	0.226	["INTRACHROMOSOMAL[chr1:2.61Mb]"]	0.226	1.0	True
LRCH1--HMGB1	1	LRCH1	20685	chr13:46728984:+	HMGB1	36693	chr13:30463694:-	ONLY_REF_SPLICE	m64139_220127_180020/31132015/ccs	0.226	["INTRACHROMOSOMAL[chr13:15.94Mb]"]	0.226	1.0	True
LRCH3--GANC	1	LRCH3	1315	chr3:197791540:+	GANC	48198	chr15:42306546:+	ONLY_REF_SPLICE	m64139_220127_180020/33096834/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr15]"]	0.226	1.0	True
LRMDA--KMT2A	1	LRMDA	1131	chr10:75431754:+	KMT2A	38776	chr11:118468775:+	ONLY_REF_SPLICE	m64139_220127_180020/99420008/ccs	0.226	[]	0.226	1.0	True
LRP8--ZNF706	1	LRP8	9669	chr1:53280587:-	ZNF706	46822	chr8:101201743:-	ONLY_REF_SPLICE	m64139_220127_180020/152962002/ccs	0.226	["INTERCHROMOSOMAL[chr1--chr8]"]	0.226	1.0	True
LRRC27--KRI1	1	LRRC27	17376	chr10:132365550:+	KRI1	31374	chr19:10562837:-	ONLY_REF_SPLICE	m64139_220127_180020/115607209/ccs	0.226	["INTERCHROMOSOMAL[chr10--chr19]"]	0.226	1.0	True
LRRFIP1--MYO3B	1	LRRFIP1	26929	chr2:237760205:+	MYO3B	52437	chr2:170235991:+	ONLY_REF_SPLICE	m64139_220127_180020/67111115/ccs	0.226	["INTRACHROMOSOMAL[chr2:66.97Mb]"]	0.226	1.0	True
LSM14A--TENT5C	1	LSM14A	7627	chr19:34215661:+	TENT5C	18532	chr1:117622842:+	ONLY_REF_SPLICE	m64139_220127_180020/137758568/ccs	0.226	[]	0.226	1.0	True
LTB--DGKD	1	LTB	1267	chr6:31582256:-	DGKD	15424	chr2:233434769:+	ONLY_REF_SPLICE	m64139_220127_180020/146016090/ccs	0.226	["INTERCHROMOSOMAL[chr6--chr2]"]	0.226	1.0	True
LUC7L--PDCD4	1	LUC7L	1185	chr16:229279:-	PDCD4	20666	chr10:110881233:+	ONLY_REF_SPLICE	m64139_220127_180020/99025246/ccs	0.226	["INTERCHROMOSOMAL[chr16--chr10]"]	0.226	1.0	True
MAFK--CTBP1	1	MAFK	1197	chr7:1530898:+	CTBP1	17329	chr4:1241519:-	ONLY_REF_SPLICE	m64139_220127_180020/150603101/ccs	0.226	["INTERCHROMOSOMAL[chr7--chr4]"]	0.226	1.0	True
MAILR--TRIP12	1	MAILR	19327	chr8:102978955:+	TRIP12	33035	chr2:229880128:-	ONLY_REF_SPLICE	m64139_220127_180020/16319609/ccs	0.226	[]	0.226	1.0	True
MAML2--PKN2	1	MAML2	5439	chr11:96091892:-	PKN2	16529	chr1:88740988:+	ONLY_REF_SPLICE	m64139_220127_180020/88933371/ccs	0.226	["INTERCHROMOSOMAL[chr11--chr1]"]	0.226	1.0	True
MAP3K7CL--KDM5A	1	MAP3K7CL	8854	chr21:29109183:+	KDM5A	35229	chr12:334422:-	ONLY_REF_SPLICE	m64139_220127_180020/106169359/ccs	0.226	["INTERCHROMOSOMAL[chr21--chr12]"]	0.226	1.0	True
MDM2--SNX5	1	MDM2	5283	chr12:68815720:+	SNX5	33059	chr20:17951595:-	ONLY_REF_SPLICE	m64139_220127_180020/42795705/ccs	0.226	["INTERCHROMOSOMAL[chr12--chr20]"]	0.226	1.0	True
MAPKAP1--NFKBIZ	1	MAPKAP1	1264	chr9:125706971:-	NFKBIZ	40857	chr3:101855395:+	ONLY_REF_SPLICE	m64139_220127_180020/140183049/ccs	0.226	["INTERCHROMOSOMAL[chr9--chr3]"]	0.226	1.0	True
MARCHF6--RELCH	1	MARCHF6	4012	chr5:10378832:+	RELCH	70968	chr18:62287351:+	ONLY_REF_SPLICE	m64139_220127_180020/32048996/ccs	0.226	[]	0.226	1.0	True
MBNL1--AKAP9	1	MBNL1	6738	chr3:152300367:+	AKAP9	59381	chr7:92061260:+	ONLY_REF_SPLICE	m64139_220127_180020/106891819/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr7]"]	0.226	1.0	True
MBNL1--PFKP	1	MBNL1	3666	chr3:152269092:+	PFKP	37527	chr10:3101365:+	ONLY_REF_SPLICE	m64139_220127_180020/23725121/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr10]"]	0.226	1.0	True
MBNL1--SPPL2A	1	MBNL1	9389	chr3:152335230:+	SPPL2A	30464	chr15:50749746:-	ONLY_REF_SPLICE	m64139_220127_180020/165217372/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr15]"]	0.226	1.0	True
MBP--PDCD4-AS1	1	MBP	2104	chr18:77132580:-	PDCD4-AS1	37151	chr10:110870438:-	ONLY_REF_SPLICE	m64139_220127_180020/103874675/ccs	0.226	["INTERCHROMOSOMAL[chr18--chr10]"]	0.226	1.0	True
MBP--PTGR3	1	MBP	10678	chr18:77066298:-	PTGR3	39024	chr18:75202340:-	ONLY_REF_SPLICE	m64139_220127_180020/166002864/ccs	0.226	[]	0.226	1.0	True
MCPH1--AGPAT5	1	MCPH1	23289	chr8:6459402:+	AGPAT5	53336	chr8:6724870:+	ONLY_REF_SPLICE	m64139_220127_180020/20185198/ccs	0.226	["INTRACHROMOSOMAL[chr8:0.06Mb]","NEIGHBORS[59853]"]	0.226	1.0	True
MCTP1--HSD17B4	1	MCTP1	5784	chr5:95081426:-	HSD17B4	59880	chr5:119489192:+	ONLY_REF_SPLICE	m64139_220127_180020/89326926/ccs	0.226	["INTRACHROMOSOMAL[chr5:24.17Mb]"]	0.226	1.0	True
MCTP2--GALK2	1	MCTP2	1127	chr15:94231664:+	GALK2	52112	chr15:49225205:+	ONLY_REF_SPLICE	m64139_220127_180020/58393011/ccs	0.226	["INTRACHROMOSOMAL[chr15:44.86Mb]"]	0.226	1.0	True
MCUB--HMGB1	1	MCUB	1228	chr4:109560436:+	HMGB1	20280	chr13:30463694:-	ONLY_REF_SPLICE	m64139_220127_180020/137232910/ccs	0.226	[]	0.226	1.0	True
MDM2--NUP107	1	MDM2	3191	chr12:68813628:+	NUP107	36579	chr12:68715627:+	ONLY_REF_SPLICE	m64139_220127_180020/84018273/ccs	0.226	["DEEPEST2019","TumorFusionsNAR2018","ChimerSeq","TCGA_StarF2019","INTRACHROMOSOMAL[chr12:0.06Mb]","LOCAL_REARRANGEMENT:+:[62363]"]	0.226	1.0	True
ITGA4--TOP2B	1	ITGA4	11125	chr2:181485992:+	TOP2B	37618	chr3:25645455:-	ONLY_REF_SPLICE	m64139_220127_180020/170460402/ccs	0.226	["INTERCHROMOSOMAL[chr2--chr3]"]	0.226	1.0	True
ITGA4--MIPEP	1	ITGA4	11125	chr2:181485992:+	MIPEP	37645	chr13:23886506:-	ONLY_REF_SPLICE	m64139_220127_180020/93980202/ccs	0.226	["INTERCHROMOSOMAL[chr2--chr13]"]	0.226	1.0	True
ITGA4--IWS1	1	ITGA4	11125	chr2:181485992:+	IWS1	55407	chr2:127470385:-	ONLY_REF_SPLICE	m64139_220127_180020/163776527/ccs	0.226	["INTRACHROMOSOMAL[chr2:53.93Mb]"]	0.226	1.0	True
ITFG1--LUC7L	1	ITFG1	11380	chr16:47428804:-	LUC7L	34957	chr16:228402:-	ONLY_REF_SPLICE	m64139_220127_180020/112853008/ccs	0.226	["INTRACHROMOSOMAL[chr16:46.92Mb]"]	0.226	1.0	True
ERVK13-1--OGA	1	ERVK13-1	1259	chr16:2682140:-	OGA	36157	chr10:101787523:-	ONLY_REF_SPLICE	m64139_220127_180020/81070156/ccs	0.226	[]	0.226	1.0	True
ETNK1--KMT2C	1	ETNK1	6717	chr12:22644022:+	KMT2C	53841	chr7:152238826:-	ONLY_REF_SPLICE	m64139_220127_180020/165544829/ccs	0.226	["INTERCHROMOSOMAL[chr12--chr7]"]	0.226	1.0	True
EXOC5--KTN1	1	EXOC5	1284	chr14:57268622:-	KTN1	36420	chr14:55612019:+	ONLY_REF_SPLICE	m64139_220127_180020/155715835/ccs	0.226	["INTRACHROMOSOMAL[chr14:1.50Mb]"]	0.226	1.0	True
EXOC6--MARCHF5	1	EXOC6	4573	chr10:92848634:+	MARCHF5	39475	chr10:92349349:+	ONLY_REF_SPLICE	m64139_220127_180020/26086082/ccs	0.226	[]	0.226	1.0	True
EXOSC8--LRPPRC	1	EXOSC8	9791	chr13:37008177:+	LRPPRC	40308	chr2:43948518:-	ONLY_REF_SPLICE	m64139_220127_180020/93062922/ccs	0.226	["INTERCHROMOSOMAL[chr13--chr2]"]	0.226	1.0	True
FAM120B--ERMARD	1	FAM120B	7524	chr6:170323259:+	ERMARD	39505	chr6:169781330:+	ONLY_REF_SPLICE	m64139_220127_180020/71829262/ccs	0.226	["DEEPEST2019","INTRACHROMOSOMAL[chr6:0.51Mb]"]	0.226	1.0	True
FAM172A--MCTP1	1	FAM172A	12880	chr5:93776159:-	MCTP1	33776	chr5:94942427:-	ONLY_REF_SPLICE	m64139_220127_180020/17107807/ccs	0.226	["DEEPEST2019","TumorFusionsNAR2018","TCGA_StarF2019","INTRACHROMOSOMAL[chr5:0.59Mb]"]	0.226	1.0	True
FANCD2--SEC11A	1	FANCD2	24480	chr3:10067317:+	SEC11A	57389	chr15:84670782:-	ONLY_REF_SPLICE	m64139_220127_180020/129499240/ccs	0.226	["INTERCHROMOSOMAL[chr3--chr15]"]	0.226	1.0	True
